timestamp,pm25
2026-03-27 00:00:00,33.28
2026-03-27 00:30:00,35.03
2026-03-27 00:45:00,33.28
2026-03-27 01:00:00,35.03
2026-03-27 01:15:00,38.17
2026-03-27 01:30:00,39.66
2026-03-27 01:45:00,35.03
2026-03-27 02:00:00,39.66
2026-03-27 02:15:00,49.01
2026-03-27 02:30:00,53.46
2026-03-27 02:45:00,39.66
2026-03-27 03:00:00,53.46
2026-03-27 03:15:00,42.47
2026-03-27 03:30:00,37.24
2026-03-27 03:45:00,53.46
2026-03-27 04:00:00,37.24
2026-03-27 04:15:00,36.56
2026-03-27 04:30:00,36.23
2026-03-27 04:45:00,37.24
2026-03-27 05:15:00,37.45
2026-03-27 05:30:00,38.03
2026-03-27 05:45:00,36.23
2026-03-27 06:00:00,38.03
2026-03-27 06:15:00,41.71
2026-03-27 06:30:00,43.46
2026-03-27 06:45:00,38.03
2026-03-27 07:00:00,43.46
2026-03-27 07:15:00,32.52
2026-03-27 07:30:00,27.32
2026-03-27 07:45:00,43.46
2026-03-27 08:00:00,27.32
2026-03-27 08:15:00,32.48
2026-03-27 08:45:00,27.32
2026-03-27 09:00:00,34.94
2026-03-27 09:15:00,31.73
2026-03-27 09:45:00,34.94
2026-03-27 10:00:00,30.2
2026-03-27 10:15:00,26.47
2026-03-27 10:30:00,24.69
2026-03-27 10:45:00,30.2
2026-03-27 11:00:00,24.69
2026-03-27 11:30:00,26.34
2026-03-27 12:00:00,26.34
2026-03-27 12:15:00,21.13
2026-03-27 12:30:00,18.65
2026-03-27 12:45:00,26.34
2026-03-27 13:00:00,18.65
2026-03-27 13:15:00,21.37
2026-03-27 13:30:00,22.66
2026-03-27 13:45:00,18.65
2026-03-27 14:00:00,22.66
2026-03-27 14:15:00,22.05
2026-03-27 14:30:00,21.76
2026-03-27 14:45:00,22.66
2026-03-27 15:00:00,21.76
2026-03-27 15:30:00,36.64
2026-03-27 15:45:00,21.76
2026-03-27 16:00:00,36.64
2026-03-27 16:15:00,46.35
2026-03-27 16:30:00,50.97
2026-03-27 16:45:00,36.64
2026-03-27 17:00:00,50.97
2026-03-27 17:15:00,47.87
2026-03-27 17:30:00,46.39
2026-03-27 17:45:00,50.97
2026-03-27 19:00:00,64.39
2026-03-27 19:15:00,61.39
2026-03-27 19:30:00,59.96
2026-03-27 19:45:00,59.96
2026-03-27 20:00:00,59.96
2026-03-27 20:15:00,51.77
2026-03-27 20:30:00,47.88
2026-03-27 20:45:00,59.96
2026-03-27 21:15:00,46.38
2026-03-27 21:30:00,45.66
2026-03-27 21:45:00,47.88
2026-03-27 22:00:00,45.66
2026-03-27 22:15:00,42.35
2026-03-27 22:30:00,40.77
2026-03-27 22:45:00,45.66
2026-03-27 23:00:00,40.77
2026-03-27 23:15:00,40.26
2026-03-27 23:30:00,40.02
2026-03-27 23:45:00,40.77
2026-03-28 00:00:00,40.02
2026-03-28 00:15:00,33.09
2026-03-28 00:30:00,29.8
2026-03-28 00:45:00,40.02
2026-03-28 01:00:00,29.8
2026-03-28 01:30:00,34.77
2026-03-28 01:45:00,29.8
2026-03-28 02:00:00,34.77
2026-03-28 02:15:00,24.44
2026-03-28 02:30:00,19.53
2026-03-28 02:45:00,34.77
2026-03-28 03:00:00,19.53
2026-03-28 03:30:00,22.76
2026-03-28 03:45:00,19.53
2026-03-28 04:00:00,22.76
2026-03-28 04:15:00,31.9
2026-03-28 04:30:00,36.25
2026-03-28 04:45:00,22.76
2026-03-28 05:00:00,36.25
2026-03-28 05:15:00,33.81
2026-03-28 05:30:00,32.65
2026-03-28 05:45:00,36.25
2026-03-28 06:00:00,32.65
2026-03-28 06:30:00,40.73
2026-03-28 06:45:00,32.65
2026-03-28 07:00:00,40.73
2026-03-28 07:15:00,34.15
2026-03-28 07:30:00,31.02
2026-03-28 07:45:00,40.73
2026-03-28 08:00:00,31.02
2026-03-28 08:15:00,33.47
2026-03-28 08:30:00,34.64
2026-03-28 08:45:00,31.02
2026-03-28 09:00:00,34.64
2026-03-28 09:15:00,29.37
2026-03-28 09:30:00,26.86
2026-03-28 09:45:00,34.64
2026-03-28 10:00:00,26.86
2026-03-28 10:15:00,18.86
2026-03-28 10:30:00,15.05
2026-03-28 10:45:00,26.86
2026-03-28 11:00:00,15.05
2026-03-28 11:15:00,10.39
2026-03-28 11:30:00,8.17
2026-03-28 11:45:00,15.05
2026-03-28 12:00:00,8.17
2026-03-28 12:15:00,23.47
2026-03-28 12:30:00,30.74
2026-03-28 12:45:00,8.17
2026-03-28 13:00:00,30.74
2026-03-28 13:15:00,23.67
2026-03-28 13:30:00,20.31
2026-03-28 13:45:00,30.74
2026-03-28 14:00:00,20.31
2026-03-28 14:15:00,42.34
2026-03-28 14:30:00,52.82
2026-03-28 14:45:00,20.31
2026-03-28 15:00:00,52.82
2026-03-28 15:15:00,53.59
2026-03-28 15:30:00,53.95
2026-03-28 15:45:00,52.82
2026-03-28 16:00:00,53.95
2026-03-28 16:15:00,46.51
2026-03-28 16:30:00,42.97
2026-03-28 16:45:00,53.95
2026-03-28 17:00:00,42.97
2026-03-28 17:15:00,41.18
2026-03-28 17:30:00,40.33
2026-03-28 17:45:00,42.97
2026-03-28 19:00:00,38.29
2026-03-28 19:15:00,35.84
2026-03-28 19:30:00,34.67
2026-03-28 19:45:00,34.67
2026-03-28 20:00:00,34.67
2026-03-28 20:15:00,29.19
2026-03-28 20:30:00,26.59
2026-03-28 20:45:00,34.67
2026-03-28 21:00:00,26.59
2026-03-28 21:15:00,23.99
2026-03-28 21:30:00,22.76
2026-03-28 21:45:00,26.59
2026-03-28 22:00:00,22.76
2026-03-28 22:15:00,19.5
2026-03-28 22:30:00,17.95
2026-03-28 22:45:00,22.76
2026-03-28 23:00:00,17.95
2026-03-28 23:15:00,21.48
2026-03-28 23:30:00,23.16
2026-03-28 23:45:00,17.95
2026-03-29 00:00:00,23.16
2026-03-29 00:15:00,30.99
2026-03-29 00:30:00,34.71
2026-03-29 00:45:00,23.16
2026-03-29 01:00:00,34.71
2026-03-29 01:15:00,40.19
2026-03-29 01:30:00,42.79
2026-03-29 01:45:00,34.71
2026-03-29 02:00:00,42.79
2026-03-29 02:15:00,48.2
2026-03-29 02:30:00,50.77
2026-03-29 02:45:00,42.79
2026-03-29 03:00:00,50.77
2026-03-29 03:30:00,44.87
2026-03-29 03:45:00,50.77
2026-03-29 04:00:00,44.87
2026-03-29 04:15:00,44.06
2026-03-29 04:30:00,43.68
2026-03-29 04:45:00,44.87
2026-03-29 05:00:00,43.68
2026-03-29 05:15:00,49.1
2026-03-29 05:30:00,51.68
2026-03-29 05:45:00,43.68
2026-03-29 06:00:00,51.68
2026-03-29 06:15:00,36.57
2026-03-29 06:30:00,29.39
2026-03-29 06:45:00,51.68
2026-03-29 07:00:00,29.39
2026-03-29 07:15:00,20.84
2026-03-29 07:30:00,16.78
2026-03-29 07:45:00,29.39
2026-03-29 08:00:00,16.78
2026-03-29 08:15:00,24.41
2026-03-29 08:30:00,28.04
2026-03-29 08:45:00,16.78
2026-03-29 09:00:00,28.04
2026-03-29 09:15:00,24.95
2026-03-29 09:30:00,23.48
2026-03-29 09:45:00,28.04
2026-03-29 10:00:00,23.48
2026-03-29 10:15:00,18.7
2026-03-29 10:30:00,16.42
2026-03-29 10:45:00,23.48
2026-03-29 11:15:00,11.32
2026-03-29 11:30:00,8.89
2026-03-29 11:45:00,16.42
2026-03-29 12:00:00,8.89
2026-03-29 12:15:00,17.23
2026-03-29 12:30:00,21.19
2026-03-29 12:45:00,8.89
2026-03-29 13:00:00,21.19
2026-03-29 13:15:00,19.89
2026-03-29 13:30:00,19.27
2026-03-29 13:45:00,21.19
2026-03-29 14:00:00,19.27
2026-03-29 14:15:00,16.25
2026-03-29 14:30:00,14.81
2026-03-29 14:45:00,19.27
2026-03-29 15:00:00,14.81
2026-03-29 15:15:00,12.61
2026-03-29 15:30:00,11.57
2026-03-29 15:45:00,14.81
2026-03-29 16:00:00,11.57
2026-03-29 16:15:00,9.85
2026-03-29 16:30:00,9.03
2026-03-29 16:45:00,11.57
2026-03-29 17:00:00,9.03
2026-03-29 17:15:00,19.83
2026-03-29 17:30:00,24.97
2026-03-29 17:45:00,9.03
2026-03-29 19:00:00,15.9
2026-03-29 19:15:00,23.12
2026-03-29 19:30:00,26.55
2026-03-29 19:45:00,26.55
2026-03-29 20:00:00,26.55
2026-03-29 20:15:00,19.49
2026-03-29 20:30:00,16.14
2026-03-29 20:45:00,26.55
2026-03-29 21:00:00,16.14
2026-03-29 21:15:00,12.71
2026-03-29 21:30:00,11.08
2026-03-29 21:45:00,16.14
2026-03-29 22:00:00,11.08
2026-03-29 22:15:00,9.67
2026-03-29 22:30:00,9.0
2026-03-29 22:45:00,11.08
2026-03-29 23:15:00,9.13
2026-03-29 23:45:00,9.0
2026-03-30 00:00:00,9.19
2026-03-30 00:15:00,21.97
2026-03-30 00:30:00,28.04
2026-03-30 00:45:00,9.19
2026-03-30 01:00:00,28.04
2026-03-30 01:15:00,20.27
2026-03-30 01:30:00,16.57
2026-03-30 01:45:00,28.04
2026-03-30 02:00:00,16.57
2026-03-30 04:45:00,47.56
2026-03-30 05:00:00,54.45
2026-03-30 05:30:00,57.66
2026-03-30 06:00:00,57.66
2026-03-30 06:30:00,42.41
2026-03-30 06:45:00,57.66
2026-03-30 07:00:00,42.41
2026-03-30 07:15:00,46.92
2026-03-30 07:30:00,49.07
2026-03-30 07:45:00,42.41
2026-03-30 08:00:00,49.07
2026-03-30 08:15:00,45.44
2026-03-30 08:30:00,43.72
2026-03-30 08:45:00,49.07
2026-03-30 09:30:00,47.54
2026-03-30 09:45:00,43.72
2026-03-30 10:00:00,47.54
2026-03-30 10:15:00,39.95
2026-03-30 10:30:00,36.34
2026-03-30 10:45:00,47.54
2026-03-30 11:00:00,36.34
2026-03-30 11:15:00,41.99
2026-03-30 11:30:00,44.68
2026-03-30 11:45:00,36.34
2026-03-30 12:00:00,44.68
2026-03-30 12:15:00,51.99
2026-03-30 12:30:00,55.47
2026-03-30 12:45:00,44.68
2026-03-30 13:00:00,55.47
2026-03-30 13:15:00,59.49
2026-03-30 13:30:00,61.4
2026-03-30 13:45:00,55.47
2026-03-30 14:00:00,61.4
2026-03-30 14:15:00,75.81
2026-03-30 14:45:00,61.4
2026-03-30 15:00:00,82.66
2026-03-30 15:15:00,74.5
2026-03-30 15:30:00,70.62
2026-03-30 15:45:00,82.66
2026-03-30 16:00:00,70.62
2026-03-30 16:15:00,69.88
2026-03-30 16:30:00,69.53
2026-03-30 16:45:00,70.62
2026-03-30 17:00:00,69.53
2026-03-30 17:15:00,62.22
2026-03-30 17:30:00,58.75
2026-03-30 17:45:00,69.53
2026-03-30 19:00:00,54.43
2026-03-30 19:15:00,43.26
2026-03-30 19:30:00,37.95
2026-03-30 19:45:00,37.95
2026-03-30 20:00:00,37.95
2026-03-30 20:15:00,47.01
2026-03-30 20:30:00,51.31
2026-03-30 20:45:00,37.95
2026-03-30 21:00:00,51.31
2026-03-30 21:15:00,41.48
2026-03-30 21:30:00,36.81
2026-03-30 21:45:00,51.31
2026-03-30 22:00:00,36.81
2026-03-30 22:15:00,30.32
2026-03-30 22:30:00,27.23
2026-03-30 22:45:00,36.81
2026-03-30 23:00:00,27.23
2026-03-30 23:15:00,20.44
2026-03-30 23:30:00,17.21
2026-03-30 23:45:00,27.23
2026-03-31 00:00:00,17.21
2026-03-31 00:15:00,36.55
2026-03-31 00:30:00,45.74
2026-03-31 00:45:00,17.21
2026-03-31 01:00:00,45.74
2026-03-31 01:15:00,40.74
2026-03-31 01:30:00,38.37
2026-03-31 01:45:00,45.74
2026-03-31 02:00:00,38.37
2026-03-31 02:15:00,36.39
2026-03-31 02:30:00,35.45
2026-03-31 02:45:00,38.37
2026-03-31 03:00:00,35.45
2026-03-31 03:15:00,34.34
2026-03-31 03:30:00,33.81
2026-03-31 03:45:00,35.45
2026-03-31 04:00:00,33.81
2026-03-31 04:15:00,35.66
2026-03-31 04:30:00,36.54
2026-03-31 04:45:00,33.81
2026-03-31 05:00:00,36.54
2026-03-31 05:15:00,40.19
2026-03-31 05:30:00,41.92
2026-03-31 05:45:00,36.54
2026-03-31 06:45:00,41.92
2026-03-31 07:00:00,39.51
2026-03-31 07:15:00,45.62
2026-03-31 07:30:00,48.52
2026-03-31 07:45:00,39.51
2026-03-31 08:00:00,48.52
2026-03-31 08:15:00,53.58
2026-03-31 08:30:00,0.0
2026-03-31 08:45:00,48.52
2026-03-31 09:00:00,0.0
2026-03-31 09:15:00,0.0
2026-03-31 09:30:00,50.73
2026-03-31 09:45:00,0.0
2026-03-31 10:00:00,50.73
2026-03-31 10:15:00,50.73
2026-03-31 10:30:00,41.26
2026-03-31 10:45:00,50.73
2026-03-31 11:00:00,41.26
2026-03-31 11:15:00,41.26
2026-03-31 11:30:00,33.45
2026-03-31 11:45:00,41.26
2026-03-31 12:00:00,33.45
2026-03-31 12:15:00,33.45
2026-03-31 12:30:00,60.37
2026-03-31 12:45:00,33.45
2026-03-31 13:00:00,60.37
2026-03-31 13:15:00,60.37
2026-03-31 13:30:00,69.7
2026-03-31 13:45:00,60.37
2026-03-31 14:00:00,69.7
2026-03-31 14:15:00,69.7
2026-03-31 14:30:00,83.94
2026-03-31 14:45:00,69.7
2026-03-31 15:00:00,83.94
2026-03-31 15:15:00,83.94
2026-03-31 15:30:00,103.92
2026-03-31 15:45:00,83.94
2026-03-31 16:00:00,103.92
2026-03-31 16:15:00,103.92
2026-03-31 16:30:00,72.87
2026-03-31 16:45:00,103.92
2026-03-31 17:00:00,72.87
2026-03-31 17:15:00,72.87
2026-03-31 17:45:00,72.87
2026-03-31 19:00:00,28.71
2026-03-31 19:15:00,28.71
2026-03-31 19:30:00,16.98
2026-03-31 19:45:00,16.98
2026-03-31 20:00:00,16.98
2026-03-31 20:15:00,16.98
2026-03-31 20:30:00,17.93
2026-03-31 20:45:00,16.98
2026-03-31 21:00:00,17.93
2026-03-31 21:15:00,17.93
2026-03-31 21:45:00,17.93
2026-03-31 22:00:00,19.13
2026-03-31 22:15:00,19.13
2026-03-31 22:30:00,21.76
2026-03-31 22:45:00,19.13
2026-03-31 23:00:00,21.76
2026-03-31 23:15:00,21.76
2026-03-31 23:30:00,33.69
2026-03-31 23:45:00,21.76
2026-04-01 00:00:00,33.69
2026-04-01 00:15:00,33.69
2026-04-01 00:30:00,25.47
2026-04-01 00:45:00,33.69
2026-04-01 01:00:00,25.47
2026-04-01 01:15:00,25.47
2026-04-01 01:30:00,37.05
2026-04-01 01:45:00,25.47
2026-04-01 02:00:00,37.05
2026-04-01 02:15:00,37.05
2026-04-01 02:30:00,29.7
2026-04-01 02:45:00,37.05
2026-04-01 03:00:00,29.7
2026-04-01 03:15:00,29.7
2026-04-01 03:30:00,41.25
2026-04-01 03:45:00,29.7
2026-04-01 04:00:00,41.25
2026-04-01 04:15:00,41.25
2026-04-01 04:30:00,52.59
2026-04-01 05:00:00,52.59
2026-04-01 05:15:00,52.59
2026-04-01 05:30:00,55.75
2026-04-01 05:45:00,52.59
2026-04-01 06:00:00,55.75
2026-04-01 06:30:00,49.9
2026-04-01 06:45:00,55.75
2026-04-01 08:00:00,58.49
2026-04-01 08:15:00,58.49
2026-04-01 08:30:00,53.72
2026-04-01 08:45:00,58.49
2026-04-01 09:00:00,53.72
2026-04-01 09:15:00,53.72
2026-04-01 09:30:00,37.42
2026-04-01 09:45:00,53.72
2026-04-01 10:00:00,37.42
2026-04-01 10:15:00,37.42
2026-04-01 10:30:00,40.62
2026-04-01 10:45:00,37.42
2026-04-01 11:00:00,40.62
2026-04-01 11:15:00,40.62
2026-04-01 11:30:00,39.6
2026-04-01 11:45:00,40.62
2026-04-01 12:15:00,39.6
2026-04-01 12:30:00,39.46
2026-04-01 12:45:00,39.6
2026-04-01 13:00:00,39.46
2026-04-01 13:15:00,39.46
2026-04-01 13:30:00,45.06
2026-04-01 13:45:00,39.46
2026-04-01 14:00:00,45.06
2026-04-01 14:15:00,45.06
2026-04-01 14:30:00,46.87
2026-04-01 14:45:00,45.06
2026-04-01 15:00:00,46.87
2026-04-01 15:15:00,46.87
2026-04-01 15:30:00,52.51
2026-04-01 15:45:00,46.87
2026-04-01 16:00:00,52.51
2026-04-01 16:15:00,52.51
2026-04-01 16:30:00,60.94
2026-04-01 16:45:00,52.51
2026-04-01 17:00:00,60.94
2026-04-01 17:15:00,60.94
2026-04-01 17:30:00,53.05
2026-04-01 17:45:00,60.94
2026-04-01 19:00:00,48.95
2026-04-01 19:15:00,48.95
2026-04-01 19:30:00,31.05
2026-04-01 19:45:00,31.05
2026-04-01 20:00:00,31.05
2026-04-01 20:15:00,31.05
2026-04-01 20:30:00,25.27
2026-04-01 21:00:00,25.27
2026-04-01 21:15:00,25.27
2026-04-01 21:30:00,18.43
2026-04-01 22:00:00,18.43
2026-04-01 22:15:00,18.43
2026-04-01 22:30:00,30.37
2026-04-01 23:15:00,30.37
2026-04-01 23:30:00,17.57
2026-04-01 23:45:00,30.37
2026-04-02 00:00:00,17.57
2026-04-02 00:15:00,17.57
2026-04-02 00:30:00,15.46
2026-04-02 00:45:00,17.57
2026-04-02 01:00:00,15.46
2026-04-02 01:15:00,15.46
2026-04-02 01:30:00,25.86
2026-04-02 01:45:00,15.46
2026-04-02 02:00:00,25.86
2026-04-02 02:15:00,25.86
2026-04-02 02:30:00,37.87
2026-04-02 02:45:00,25.86
2026-04-02 03:00:00,37.87
2026-04-02 03:15:00,37.87
2026-04-02 03:30:00,70.56
2026-04-02 03:45:00,37.87
2026-04-02 04:00:00,70.56
2026-04-02 04:15:00,70.56
2026-04-02 04:30:00,68.39
2026-04-02 04:45:00,70.56
2026-04-02 05:00:00,68.39
2026-04-02 05:15:00,68.39
2026-04-02 05:45:00,68.39
2026-04-02 06:00:00,79.42
2026-04-02 06:15:00,79.42
2026-04-02 06:30:00,53.83
2026-04-02 06:45:00,79.42
2026-04-02 07:00:00,53.83
2026-04-02 07:15:00,53.83
2026-04-02 07:30:00,39.43
2026-04-02 07:45:00,53.83
2026-04-02 08:00:00,39.43
2026-04-02 08:15:00,39.43
2026-04-02 08:30:00,40.49
2026-04-02 08:45:00,39.43
2026-04-02 09:00:00,40.49
2026-04-02 09:30:00,42.05
2026-04-02 11:15:00,23.19
2026-04-02 11:30:00,45.37
2026-04-02 11:45:00,23.19
2026-04-02 12:00:00,45.37
2026-04-03 03:45:00,65.35
2026-04-03 04:00:00,84.26
2026-04-03 04:15:00,84.26
2026-04-03 04:30:00,77.92
2026-04-03 04:45:00,84.26
2026-04-03 05:00:00,77.92
2026-04-03 05:15:00,77.92
2026-04-03 05:30:00,69.63
2026-04-03 05:45:00,77.92
2026-04-03 14:15:00,43.17
2026-04-03 14:30:00,35.96
2026-04-03 14:45:00,43.17
2026-04-03 15:00:00,35.96
2026-04-03 15:15:00,35.96
2026-04-03 15:30:00,31.34
2026-04-03 15:45:00,35.96
2026-04-03 16:00:00,31.34
2026-04-03 16:15:00,31.34
2026-04-03 16:30:00,31.42
2026-04-03 16:45:00,31.34
2026-04-03 17:15:00,31.42
2026-04-03 17:30:00,16.56
2026-04-03 17:45:00,31.42
2026-04-03 19:00:00,25.02
2026-04-03 19:15:00,25.02
2026-04-03 19:30:00,28.38
2026-04-03 19:45:00,28.38
2026-04-03 20:15:00,28.38
2026-04-03 20:30:00,14.85
2026-04-03 20:45:00,28.38
2026-04-03 21:00:00,14.85
2026-04-03 21:15:00,14.85
2026-04-03 21:30:00,9.39
2026-04-03 21:45:00,14.85
2026-04-03 22:00:00,9.39
2026-04-03 22:15:00,9.39
2026-04-03 22:30:00,10.5
2026-04-03 22:45:00,9.39
2026-04-03 23:00:00,10.5
2026-04-03 23:15:00,10.5
2026-04-03 23:30:00,18.28
2026-04-03 23:45:00,10.5
2026-04-04 00:00:00,18.28
2026-04-04 00:15:00,18.28
2026-04-04 00:30:00,26.68
2026-04-04 00:45:00,18.28
2026-04-04 01:00:00,26.68
2026-04-04 01:15:00,26.68
2026-04-04 01:30:00,25.87
2026-04-04 01:45:00,26.68
2026-04-04 02:00:00,25.87
2026-04-04 02:15:00,25.87
2026-04-04 02:30:00,14.24
2026-04-04 02:45:00,25.87
2026-04-04 03:00:00,14.24
2026-04-04 03:15:00,14.24
2026-04-04 03:30:00,23.17
2026-04-04 03:45:00,14.24
2026-04-04 04:00:00,23.17
2026-04-04 04:15:00,23.17
2026-04-04 04:30:00,41.4
2026-04-04 04:45:00,23.17
2026-04-04 05:00:00,41.4
2026-04-04 05:15:00,41.4
2026-04-04 05:30:00,44.91
2026-04-04 05:45:00,41.4
2026-04-04 06:00:00,44.91
2026-04-04 06:15:00,44.91
2026-04-04 06:30:00,38.03
2026-04-04 06:45:00,44.91
2026-04-04 07:00:00,38.03
2026-04-04 07:15:00,38.03
2026-04-04 07:30:00,30.94
2026-04-04 07:45:00,38.03
2026-04-04 08:00:00,30.94
2026-04-04 08:15:00,30.94
2026-04-04 08:30:00,26.74
2026-04-04 08:45:00,30.94
2026-04-04 09:00:00,26.74
2026-04-04 09:15:00,26.74
2026-04-04 09:30:00,18.63
2026-04-04 09:45:00,26.74
2026-04-04 10:00:00,18.63
2026-04-04 10:15:00,18.63
2026-04-04 10:30:00,21.36
2026-04-04 11:00:00,21.36
2026-04-04 11:15:00,21.36
2026-04-04 11:30:00,27.66
2026-04-04 11:45:00,21.36
2026-04-04 12:00:00,27.66
2026-04-04 12:15:00,27.66
2026-04-04 12:30:00,32.66
2026-04-04 12:45:00,27.66
2026-04-04 13:00:00,32.66
2026-04-04 13:15:00,32.66
2026-04-04 13:30:00,37.83
2026-04-04 13:45:00,32.66
2026-04-04 14:00:00,37.83
2026-04-04 14:15:00,37.83
2026-04-04 14:30:00,36.89
2026-04-04 14:45:00,37.83
2026-04-04 15:00:00,36.89
2026-04-04 15:15:00,36.89
2026-04-04 15:30:00,45.45
2026-04-04 15:45:00,36.89
2026-04-04 16:00:00,45.45
2026-04-04 16:30:00,43.82
2026-04-04 16:45:00,45.45
2026-04-04 17:00:00,43.82
2026-04-04 17:15:00,43.82
2026-04-04 17:30:00,51.09
2026-04-04 17:45:00,43.82
2026-04-04 19:00:00,41.95
2026-04-04 19:15:00,41.95
2026-04-04 19:30:00,32.62
2026-04-04 19:45:00,32.62
2026-04-04 20:00:00,32.62
2026-04-04 20:15:00,32.62
2026-04-04 20:30:00,36.27
2026-04-04 20:45:00,32.62
2026-04-04 21:15:00,36.27
2026-04-04 21:30:00,34.25
2026-04-04 21:45:00,36.27
2026-04-04 22:00:00,34.25
2026-04-04 22:15:00,34.25
2026-04-04 22:30:00,20.13
2026-04-04 22:45:00,34.25
2026-04-04 23:00:00,20.13
2026-04-04 23:15:00,20.13
2026-04-04 23:45:00,20.13
2026-04-05 00:00:00,21.1
2026-04-05 00:15:00,21.1
2026-04-05 00:30:00,13.27
2026-04-05 00:45:00,21.1
2026-04-05 01:00:00,13.27
2026-04-05 01:15:00,13.27
2026-04-05 01:30:00,12.81
2026-04-05 01:45:00,13.27
2026-04-05 02:00:00,12.81
2026-04-05 02:15:00,12.81
2026-04-05 02:30:00,6.62
2026-04-05 02:45:00,12.81
2026-04-05 03:00:00,6.62
2026-04-05 03:15:00,6.62
2026-04-05 03:30:00,5.86
2026-04-05 03:45:00,6.62
2026-04-05 04:00:00,5.86
2026-04-05 04:15:00,5.86
2026-04-05 04:30:00,12.47
2026-04-05 04:45:00,5.86
2026-04-05 05:00:00,12.47
2026-04-05 05:15:00,12.47
2026-04-05 05:30:00,15.91
2026-04-05 05:45:00,12.47
2026-04-05 06:00:00,15.91
2026-04-05 06:15:00,15.91
2026-04-05 06:45:00,15.91
2026-04-05 07:00:00,27.11
2026-04-05 07:15:00,27.11
2026-04-05 07:30:00,16.09
2026-04-05 08:00:00,16.09
2026-04-05 08:15:00,16.09
2026-04-05 08:45:00,16.09
2026-04-05 09:00:00,23.13
2026-04-05 09:15:00,23.13
2026-04-05 09:30:00,14.81
2026-04-05 10:15:00,14.81
2026-04-05 10:30:00,25.12
2026-04-05 10:45:00,14.81
2026-04-05 11:00:00,25.12
2026-04-05 11:15:00,25.12
2026-04-05 11:30:00,24.83
2026-04-05 11:45:00,25.12
2026-04-05 12:00:00,24.83
2026-04-05 12:15:00,24.83
2026-04-05 12:30:00,36.46
2026-04-05 13:00:00,36.46
2026-04-05 13:15:00,36.46
2026-04-05 13:30:00,37.41
2026-04-05 13:45:00,36.46
2026-04-05 14:00:00,37.41
2026-04-05 14:15:00,37.41
2026-04-05 14:30:00,36.52
2026-04-05 14:45:00,37.41
2026-04-05 15:00:00,36.52
2026-04-05 15:15:00,36.52
2026-04-05 15:30:00,28.79
2026-04-05 16:00:00,28.79
2026-04-05 16:15:00,28.79
2026-04-05 16:30:00,16.54
2026-04-05 16:45:00,28.79
2026-04-05 17:00:00,16.54
2026-04-05 17:15:00,16.54
2026-04-05 17:30:00,13.48
2026-04-05 17:45:00,16.54
2026-04-05 20:00:00,8.05
2026-04-05 20:15:00,8.05
2026-04-05 20:30:00,18.16
2026-04-05 20:45:00,8.05
2026-04-05 21:00:00,18.16
2026-04-05 21:15:00,18.16
2026-04-05 21:30:00,23.64
2026-04-05 21:45:00,18.16
2026-04-05 22:00:00,23.64
2026-04-05 22:15:00,23.64
2026-04-05 22:30:00,17.11
2026-04-05 22:45:00,23.64
2026-04-05 23:00:00,17.11
2026-04-05 23:15:00,17.11
2026-04-05 23:30:00,11.19
2026-04-05 23:45:00,17.11
2026-04-06 00:00:00,11.19
2026-04-06 00:15:00,11.19
2026-04-06 00:30:00,15.61
2026-04-06 00:45:00,11.19
2026-04-06 01:00:00,15.61
2026-04-06 01:15:00,15.61
2026-04-06 01:30:00,12.21
2026-04-06 01:45:00,15.61
2026-04-06 02:00:00,12.21
2026-04-06 02:15:00,12.21
2026-04-06 02:30:00,28.22
2026-04-06 02:45:00,12.21
2026-04-06 03:00:00,28.22
2026-04-06 03:15:00,28.22
2026-04-06 03:30:00,16.89
2026-04-06 03:45:00,28.22
2026-04-06 04:00:00,16.89
2026-04-06 04:15:00,16.89
2026-04-06 04:30:00,16.27
2026-04-06 04:45:00,16.89
2026-04-06 05:15:00,16.27
2026-04-06 05:30:00,29.5
2026-04-06 05:45:00,16.27
2026-04-06 06:30:00,33.42
2026-04-06 06:45:00,29.5
2026-04-06 07:00:00,33.42
2026-04-06 07:15:00,33.42
2026-04-06 07:45:00,33.42
2026-04-06 08:00:00,27.71
2026-04-06 08:15:00,27.71
2026-04-06 08:30:00,22.01
2026-04-06 08:45:00,27.71
2026-04-06 09:00:00,22.01
2026-04-06 09:30:00,25.39
2026-04-06 09:45:00,22.01
2026-04-06 10:00:00,25.39
2026-04-06 10:15:00,25.39
2026-04-06 10:30:00,15.04
2026-04-06 10:45:00,25.39
2026-04-06 11:00:00,15.04
2026-04-06 11:15:00,15.04
2026-04-06 11:30:00,18.64
2026-04-06 11:45:00,15.04
2026-04-06 12:00:00,18.64
2026-04-06 12:15:00,18.64
2026-04-06 12:30:00,27.53
2026-04-06 12:45:00,18.64
2026-04-06 13:00:00,27.53
2026-04-06 14:00:00,30.92
2026-04-06 14:15:00,30.92
2026-04-06 14:30:00,53.71
2026-04-06 14:45:00,30.92
2026-04-06 15:00:00,53.71
2026-04-06 15:15:00,53.71
2026-04-06 15:30:00,36.57
2026-04-06 15:45:00,53.71
2026-04-06 16:00:00,36.57
2026-04-06 16:15:00,36.57
2026-04-06 16:30:00,36.65
2026-04-06 16:45:00,36.57
2026-04-06 17:00:00,36.65
2026-04-06 17:15:00,36.65
2026-04-06 17:30:00,27.76
2026-04-06 17:45:00,36.65
2026-04-06 20:00:00,27.79
2026-04-06 20:15:00,27.79
